date,category,sku_id,units_sold,revenue,is_holiday,holiday_name,day_of_week,month,quarter,year
2021-07-22,Home,HOM_02,220,2669.22,0,,3,7,3,2021
2021-07-22,Home,HOM_03,256,4141.34,0,,3,7,3,2021
2021-07-22,Home,HOM_04,483,9766.92,0,,3,7,3,2021
2021-07-22,Sports,SPO_01,166,1342.7,0,,3,7,3,2021
2021-07-22,Sports,SPO_02,357,4331.42,0,,3,7,3,2021
2021-07-22,Sports,SPO_03,360,5823.75,0,,3,7,3,2021
2021-07-22,Sports,SPO_04,535,10818.43,0,,3,7,3,2021
2021-07-23,Clothing,CLO_01,250,2022.25,0,,4,7,3,2021
2021-07-23,Clothing,CLO_02,342,4149.65,0,,4,7,3,2021
2021-07-23,Clothing,CLO_03,510,8250.77,0,,4,7,3,2021
2021-07-23,Clothing,CLO_04,717,14499.51,0,,4,7,3,2021
2021-07-23,Electronics,ELE_01,143,1156.73,0,,4,7,3,2021
2021-07-23,Electronics,ELE_02,195,2366.03,0,,4,7,3,2021
2021-07-23,Electronics,ELE_03,267,4319.52,0,,4,7,3,2021
2021-07-23,Electronics,ELE_04,326,6592.52,0,,4,7,3,2021
2021-07-23,Food,FOO_01,429,3470.18,0,,4,7,3,2021
2021-07-23,Food,FOO_02,619,7510.62,0,,4,7,3,2021
2021-07-23,Food,FOO_03,957,15482.32,0,,4,7,3,2021
2021-07-23,Food,FOO_04,936,18928.23,0,,4,7,3,2021
2021-07-23,Home,HOM_01,165,1334.68,0,,4,7,3,2021
2021-07-23,Home,HOM_02,316,3834.18,0,,4,7,3,2021
2021-07-23,Home,HOM_03,282,4562.19,0,,4,7,3,2021
2021-07-23,Home,HOM_04,363,7340.76,0,,4,7,3,2021
2021-07-23,Sports,SPO_01,274,2216.38,0,,4,7,3,2021
2021-07-23,Sports,SPO_02,431,5229.53,0,,4,7,3,2021
2021-07-23,Sports,SPO_03,310,5015.17,0,,4,7,3,2021
2021-07-23,Sports,SPO_04,555,11223.47,0,,4,7,3,2021
2021-07-24,Clothing,CLO_01,381,3082.07,0,,5,7,3,2021
2021-07-24,Clothing,CLO_02,544,6600.97,0,,5,7,3,2021
2021-07-24,Clothing,CLO_03,634,10257.39,0,,5,7,3,2021
2021-07-24,Clothing,CLO_04,818,16542.87,0,,5,7,3,2021
2021-07-24,Electronics,ELE_01,155,1253.86,0,,5,7,3,2021
2021-07-24,Electronics,ELE_02,237,2875.79,0,,5,7,3,2021
2021-07-24,Electronics,ELE_03,317,5128.7,0,,5,7,3,2021
2021-07-24,Electronics,ELE_04,349,7058.02,0,,5,7,3,2021
2021-07-24,Food,FOO_01,448,3624.06,0,,5,7,3,2021
2021-07-24,Food,FOO_02,766,9294.75,0,,5,7,3,2021
2021-07-24,Food,FOO_03,943,15256.65,0,,5,7,3,2021
2021-07-24,Food,FOO_04,1169,23641.34,0,,5,7,3,2021
2021-07-24,Home,HOM_01,226,1828.21,0,,5,7,3,2021
2021-07-24,Home,HOM_02,297,3603.84,0,,5,7,3,2021
2021-07-24,Home,HOM_03,391,6325.93,0,,5,7,3,2021
2021-07-24,Home,HOM_04,453,9161.27,0,,5,7,3,2021
2021-07-24,Sports,SPO_01,241,1949.55,0,,5,7,3,2021
2021-07-24,Sports,SPO_02,315,3822.25,0,,5,7,3,2021
2021-07-24,Sports,SPO_03,611,9885.28,0,,5,7,3,2021
2021-07-24,Sports,SPO_04,782,15814.83,0,,5,7,3,2021
2021-07-25,Clothing,CLO_01,356,2879.99,0,,6,7,3,2021
2021-07-25,Clothing,CLO_02,475,5764.03,0,,6,7,3,2021
2021-07-25,Clothing,CLO_03,690,11164.01,0,,6,7,3,2021
2021-07-25,Clothing,CLO_04,881,17817.92,0,,6,7,3,2021
2021-07-25,Electronics,ELE_01,150,1213.48,0,,6,7,3,2021
2021-07-25,Electronics,ELE_02,226,2742.46,0,,6,7,3,2021
2021-07-25,Electronics,ELE_03,362,5857.06,0,,6,7,3,2021
2021-07-25,Electronics,ELE_04,382,7725.82,0,,6,7,3,2021
2021-07-25,Food,FOO_01,462,3737.52,0,,6,7,3,2021
2021-07-25,Food,FOO_02,677,8215.26,0,,6,7,3,2021
2021-07-25,Food,FOO_03,880,14238.16,0,,6,7,3,2021
2021-07-25,Food,FOO_04,1012,20467.35,0,,6,7,3,2021
2021-07-25,Home,HOM_01,184,1488.53,0,,6,7,3,2021
2021-07-25,Home,HOM_02,264,3203.59,0,,6,7,3,2021
2021-07-25,Home,HOM_03,308,4983.36,0,,6,7,3,2021
2021-07-25,Home,HOM_04,536,10840.42,0,,6,7,3,2021
2021-07-25,Sports,SPO_01,291,2354.15,0,,6,7,3,2021
2021-07-25,Sports,SPO_02,389,4720.44,0,,6,7,3,2021
2021-07-25,Sports,SPO_03,569,9206.26,0,,6,7,3,2021
2021-07-25,Sports,SPO_04,544,11002.21,0,,6,7,3,2021
2021-07-26,Clothing,CLO_01,278,2249.1,0,,0,7,3,2021
2021-07-26,Clothing,CLO_02,346,4198.87,0,,0,7,3,2021
2021-07-26,Clothing,CLO_03,567,9174.4,0,,0,7,3,2021
2021-07-26,Clothing,CLO_04,625,12641.1,0,,0,7,3,2021
2021-07-26,Electronics,ELE_01,126,1019.38,0,,0,7,3,2021
2021-07-26,Electronics,ELE_02,191,2317.87,0,,0,7,3,2021
2021-07-26,Electronics,ELE_03,230,3721.54,0,,0,7,3,2021
2021-07-26,Electronics,ELE_04,268,5420.5,0,,0,7,3,2021
2021-07-26,Food,FOO_01,408,3300.84,0,,0,7,3,2021
2021-07-26,Food,FOO_02,591,7172.05,0,,0,7,3,2021
2021-07-26,Food,FOO_03,833,13478.44,0,,0,7,3,2021
2021-07-26,Food,FOO_04,1058,21398.85,0,,0,7,3,2021
2021-07-26,Home,HOM_01,150,1213.55,0,,0,7,3,2021
2021-07-26,Home,HOM_02,247,2997.46,0,,0,7,3,2021
2021-07-26,Home,HOM_03,337,5452.86,0,,0,7,3,2021
2021-07-26,Home,HOM_04,418,8454.36,0,,0,7,3,2021
2021-07-26,Sports,SPO_01,204,1650.42,0,,0,7,3,2021
2021-07-26,Sports,SPO_02,238,2888.24,0,,0,7,3,2021
2021-07-26,Sports,SPO_03,264,4271.68,0,,0,7,3,2021
2021-07-26,Sports,SPO_04,436,8818.43,0,,0,7,3,2021
2021-07-27,Clothing,CLO_01,290,2346.31,0,,1,7,3,2021
2021-07-27,Clothing,CLO_02,360,4369.0,0,,1,7,3,2021
2021-07-27,Clothing,CLO_03,384,6213.69,0,,1,7,3,2021
2021-07-27,Clothing,CLO_04,510,10315.69,0,,1,7,3,2021
2021-07-27,Electronics,ELE_01,87,703.89,0,,1,7,3,2021
2021-07-27,Electronics,ELE_02,159,1929.64,0,,1,7,3,2021
2021-07-27,Electronics,ELE_03,206,3333.38,0,,1,7,3,2021
2021-07-27,Electronics,ELE_04,295,5966.92,0,,1,7,3,2021
2021-07-27,Food,FOO_01,403,3260.57,0,,1,7,3,2021
2021-07-27,Food,FOO_02,567,6881.17,0,,1,7,3,2021
2021-07-27,Food,FOO_03,690,11165.22,0,,1,7,3,2021
2021-07-27,Food,FOO_04,945,19114.37,0,,1,7,3,2021
2021-07-27,Home,HOM_01,140,1132.7,0,,1,7,3,2021
2021-07-27,Home,HOM_02,180,2184.5,0,,1,7,3,2021
2021-07-27,Home,HOM_03,279,4514.63,0,,1,7,3,2021
2021-07-27,Home,HOM_04,303,6128.74,0,,1,7,3,2021
2021-07-27,Sports,SPO_01,176,1423.97,0,,1,7,3,2021
2021-07-27,Sports,SPO_02,206,2500.04,0,,1,7,3,2021
2021-07-27,Sports,SPO_03,490,7928.92,0,,1,7,3,2021
2021-07-27,Sports,SPO_04,430,8697.55,0,,1,7,3,2021
2021-07-28,Clothing,CLO_01,277,2241.26,0,,2,7,3,2021
2021-07-28,Clothing,CLO_02,344,4175.05,0,,2,7,3,2021
2021-07-28,Clothing,CLO_03,541,8754.65,0,,2,7,3,2021
2021-07-28,Clothing,CLO_04,711,14382.07,0,,2,7,3,2021
2021-07-28,Electronics,ELE_01,103,833.39,0,,2,7,3,2021
2021-07-28,Electronics,ELE_02,160,1941.88,0,,2,7,3,2021
2021-07-28,Electronics,ELE_03,228,3689.58,0,,2,7,3,2021
2021-07-28,Electronics,ELE_04,332,6715.68,0,,2,7,3,2021
2021-07-28,Food,FOO_01,436,3527.75,0,,2,7,3,2021
2021-07-28,Food,FOO_02,627,7609.75,0,,2,7,3,2021
2021-07-28,Food,FOO_03,836,13528.45,0,,2,7,3,2021
2021-07-28,Food,FOO_04,957,19358.14,0,,2,7,3,2021
2021-07-28,Home,HOM_01,163,1318.86,0,,2,7,3,2021
2021-07-28,Home,HOM_02,245,2973.51,0,,2,7,3,2021
2021-07-28,Home,HOM_03,283,4579.61,0,,2,7,3,2021
2021-07-28,Home,HOM_04,451,9122.8,0,,2,7,3,2021
2021-07-28,Sports,SPO_01,116,938.58,0,,2,7,3,2021
2021-07-28,Sports,SPO_02,289,3507.53,0,,2,7,3,2021
2021-07-28,Sports,SPO_03,392,6343.48,0,,2,7,3,2021
2021-07-28,Sports,SPO_04,524,10599.44,0,,2,7,3,2021
2021-07-29,Clothing,CLO_01,213,1723.51,0,,3,7,3,2021
2021-07-29,Clothing,CLO_02,413,5012.76,0,,3,7,3,2021
2021-07-29,Clothing,CLO_03,557,9014.06,0,,3,7,3,2021
2021-07-29,Clothing,CLO_04,600,12137.42,0,,3,7,3,2021
2021-07-29,Electronics,ELE_01,134,1084.28,0,,3,7,3,2021
2021-07-29,Electronics,ELE_02,173,2099.77,0,,3,7,3,2021
2021-07-29,Electronics,ELE_03,240,3883.98,0,,3,7,3,2021
2021-07-29,Electronics,ELE_04,325,6574.44,0,,3,7,3,2021
2021-07-29,Food,FOO_01,399,3228.55,0,,3,7,3,2021
2021-07-29,Food,FOO_02,617,7488.79,0,,3,7,3,2021
2021-07-29,Food,FOO_03,785,12703.84,0,,3,7,3,2021
2021-07-29,Food,FOO_04,915,18509.57,0,,3,7,3,2021
2021-07-29,Home,HOM_01,158,1278.48,0,,3,7,3,2021
2021-07-29,Home,HOM_02,220,2670.23,0,,3,7,3,2021
2021-07-29,Home,HOM_03,261,4223.82,0,,3,7,3,2021
2021-07-29,Home,HOM_04,386,7808.41,0,,3,7,3,2021
2021-07-29,Sports,SPO_01,253,2047.18,0,,3,7,3,2021
2021-07-29,Sports,SPO_02,266,3228.55,0,,3,7,3,2021
2021-07-29,Sports,SPO_03,428,6926.42,0,,3,7,3,2021
2021-07-29,Sports,SPO_04,337,6817.19,0,,3,7,3,2021
2021-07-30,Clothing,CLO_01,238,1925.91,0,,4,7,3,2021
2021-07-30,Clothing,CLO_02,393,4770.27,0,,4,7,3,2021
2021-07-30,Clothing,CLO_03,629,10179.8,0,,4,7,3,2021
2021-07-30,Clothing,CLO_04,773,15637.9,0,,4,7,3,2021
2021-07-30,Electronics,ELE_01,114,922.49,0,,4,7,3,2021
2021-07-30,Electronics,ELE_02,259,3143.76,0,,4,7,3,2021
2021-07-30,Electronics,ELE_03,249,4029.84,0,,4,7,3,2021
2021-07-30,Electronics,ELE_04,371,7505.38,0,,4,7,3,2021
2021-07-30,Food,FOO_01,475,3843.73,0,,4,7,3,2021
2021-07-30,Food,FOO_02,772,9370.6,0,,4,7,3,2021
2021-07-30,Food,FOO_03,878,14209.65,0,,4,7,3,2021
2021-07-30,Food,FOO_04,982,19865.99,0,,4,7,3,2021
2021-07-30,Home,HOM_01,225,1820.71,0,,4,7,3,2021
2021-07-30,Home,HOM_02,261,3168.04,0,,4,7,3,2021
2021-07-30,Home,HOM_03,291,4709.58,0,,4,7,3,2021
2021-07-30,Home,HOM_04,432,8739.42,0,,4,7,3,2021
2021-07-30,Sports,SPO_01,140,1132.89,0,,4,7,3,2021
2021-07-30,Sports,SPO_02,361,4381.85,0,,4,7,3,2021
2021-07-30,Sports,SPO_03,300,4855.23,0,,4,7,3,2021
2021-07-30,Sports,SPO_04,411,8314.59,0,,4,7,3,2021
2021-07-31,Clothing,CLO_01,293,2371.1,0,,5,7,3,2021
2021-07-31,Clothing,CLO_02,602,7307.52,0,,5,7,3,2021
2021-07-31,Clothing,CLO_03,809,13093.65,0,,5,7,3,2021
2021-07-31,Clothing,CLO_04,765,15476.89,0,,5,7,3,2021
2021-07-31,Electronics,ELE_01,184,1489.02,0,,5,7,3,2021
2021-07-31,Electronics,ELE_02,243,2949.71,0,,5,7,3,2021
2021-07-31,Electronics,ELE_03,291,4709.83,0,,5,7,3,2021
2021-07-31,Electronics,ELE_04,405,8193.65,0,,5,7,3,2021
2021-07-31,Food,FOO_01,483,3908.67,0,,5,7,3,2021
2021-07-31,Food,FOO_02,739,8970.53,0,,5,7,3,2021
2021-07-31,Food,FOO_03,913,14776.89,0,,5,7,3,2021
2021-07-31,Food,FOO_04,1385,28020.26,0,,5,7,3,2021
2021-07-31,Home,HOM_01,203,1642.78,0,,5,7,3,2021
2021-07-31,Home,HOM_02,269,3265.32,0,,5,7,3,2021
2021-07-31,Home,HOM_03,491,7946.83,0,,5,7,3,2021
2021-07-31,Home,HOM_04,564,11410.42,0,,5,7,3,2021
2021-07-31,Sports,SPO_01,286,2314.45,0,,5,7,3,2021
2021-07-31,Sports,SPO_02,426,5171.1,0,,5,7,3,2021
2021-07-31,Sports,SPO_03,746,12074.0,0,,5,7,3,2021
2021-07-31,Sports,SPO_04,984,19907.53,0,,5,7,3,2021
2021-08-01,Clothing,CLO_01,366,2962.01,0,,6,8,3,2021
2021-08-01,Clothing,CLO_02,471,5717.66,0,,6,8,3,2021
2021-08-01,Clothing,CLO_03,472,7639.73,0,,6,8,3,2021
2021-08-01,Clothing,CLO_04,1061,21466.5,0,,6,8,3,2021
2021-08-01,Electronics,ELE_01,134,1084.45,0,,6,8,3,2021
2021-08-01,Electronics,ELE_02,288,3496.15,0,,6,8,3,2021
2021-08-01,Electronics,ELE_03,311,5033.8,0,,6,8,3,2021
2021-08-01,Electronics,ELE_04,422,8538.04,0,,6,8,3,2021
2021-08-01,Food,FOO_01,468,3787.49,0,,6,8,3,2021
2021-08-01,Food,FOO_02,735,8922.46,0,,6,8,3,2021
2021-08-01,Food,FOO_03,1091,17658.78,0,,6,8,3,2021
2021-08-01,Food,FOO_04,1192,24116.94,0,,6,8,3,2021
2021-08-01,Home,HOM_01,199,1610.49,0,,6,8,3,2021
2021-08-01,Home,HOM_02,356,4321.63,0,,6,8,3,2021
2021-08-01,Home,HOM_03,382,6183.0,0,,6,8,3,2021
2021-08-01,Home,HOM_04,346,7000.39,0,,6,8,3,2021
2021-08-01,Sports,SPO_01,338,2735.41,0,,6,8,3,2021
2021-08-01,Sports,SPO_02,345,4188.09,0,,6,8,3,2021
2021-08-01,Sports,SPO_03,537,8691.81,0,,6,8,3,2021
2021-08-01,Sports,SPO_04,773,15639.59,0,,6,8,3,2021
2021-08-02,Clothing,CLO_01,273,2209.49,0,,0,8,3,2021
2021-08-02,Clothing,CLO_02,310,3763.42,0,,0,8,3,2021
2021-08-02,Clothing,CLO_03,522,8449.48,0,,0,8,3,2021
2021-08-02,Clothing,CLO_04,572,11573.52,0,,0,8,3,2021
2021-08-02,Electronics,ELE_01,147,1189.73,0,,0,8,3,2021
2021-08-02,Electronics,ELE_02,168,2039.53,0,,0,8,3,2021
2021-08-02,Electronics,ELE_03,236,3820.07,0,,0,8,3,2021
2021-08-02,Electronics,ELE_04,298,6029.56,0,,0,8,3,2021
2021-08-02,Food,FOO_01,380,3075.48,0,,0,8,3,2021
2021-08-02,Food,FOO_02,574,6968.39,0,,0,8,3,2021
2021-08-02,Food,FOO_03,831,13451.18,0,,0,8,3,2021
2021-08-02,Food,FOO_04,975,19727.59,0,,0,8,3,2021
2021-08-02,Home,HOM_01,136,1100.7,0,,0,8,3,2021
2021-08-02,Home,HOM_02,234,2840.77,0,,0,8,3,2021
2021-08-02,Home,HOM_03,281,4548.47,0,,0,8,3,2021
2021-08-02,Home,HOM_04,447,9044.34,0,,0,8,3,2021
2021-08-02,Sports,SPO_01,173,1400.15,0,,0,8,3,2021
2021-08-02,Sports,SPO_02,355,4309.72,0,,0,8,3,2021
2021-08-02,Sports,SPO_03,472,7640.14,0,,0,8,3,2021
2021-08-02,Sports,SPO_04,473,9570.41,0,,0,8,3,2021
2021-08-03,Clothing,CLO_01,272,2201.52,0,,1,8,3,2021
2021-08-03,Clothing,CLO_02,336,4079.28,0,,1,8,3,2021
2021-08-03,Clothing,CLO_03,598,9680.19,0,,1,8,3,2021
2021-08-03,Clothing,CLO_04,579,11715.79,0,,1,8,3,2021
2021-08-03,Electronics,ELE_01,128,1036.01,0,,1,8,3,2021
2021-08-03,Electronics,ELE_02,261,3168.73,0,,1,8,3,2021
2021-08-03,Electronics,ELE_03,256,4144.03,0,,1,8,3,2021
2021-08-03,Electronics,ELE_04,291,5888.25,0,,1,8,3,2021
2021-08-03,Food,FOO_01,443,3585.56,0,,1,8,3,2021
2021-08-03,Food,FOO_02,550,6677.39,0,,1,8,3,2021
2021-08-03,Food,FOO_03,712,11525.58,0,,1,8,3,2021
2021-08-03,Food,FOO_04,1090,22055.63,0,,1,8,3,2021
2021-08-03,Home,HOM_01,126,1019.82,0,,1,8,3,2021
2021-08-03,Home,HOM_02,181,2197.47,0,,1,8,3,2021
2021-08-03,Home,HOM_03,335,5422.85,0,,1,8,3,2021
2021-08-03,Home,HOM_04,408,8255.68,0,,1,8,3,2021
2021-08-03,Sports,SPO_01,260,2104.39,0,,1,8,3,2021
2021-08-03,Sports,SPO_02,321,3897.17,0,,1,8,3,2021
2021-08-03,Sports,SPO_03,361,5843.73,0,,1,8,3,2021
2021-08-03,Sports,SPO_04,524,10602.89,0,,1,8,3,2021
2021-08-04,Clothing,CLO_01,230,1861.68,0,,2,8,3,2021
2021-08-04,Clothing,CLO_02,565,6859.87,0,,2,8,3,2021
2021-08-04,Clothing,CLO_03,558,9033.18,0,,2,8,3,2021
2021-08-04,Clothing,CLO_04,632,12788.91,0,,2,8,3,2021
2021-08-04,Electronics,ELE_01,122,987.5,0,,2,8,3,2021
2021-08-04,Electronics,ELE_02,203,2464.7,0,,2,8,3,2021
2021-08-04,Electronics,ELE_03,244,3949.99,0,,2,8,3,2021
2021-08-04,Electronics,ELE_04,304,6151.63,0,,2,8,3,2021
2021-08-04,Food,FOO_01,379,3067.72,0,,2,8,3,2021
2021-08-04,Food,FOO_02,649,7879.75,0,,2,8,3,2021
2021-08-04,Food,FOO_03,739,11963.3,0,,2,8,3,2021
2021-08-04,Food,FOO_04,1115,22562.71,0,,2,8,3,2021
2021-08-04,Home,HOM_01,164,1327.46,0,,2,8,3,2021
2021-08-04,Home,HOM_02,190,2306.86,0,,2,8,3,2021
2021-08-04,Home,HOM_03,344,5568.84,0,,2,8,3,2021
2021-08-04,Home,HOM_04,388,7851.42,0,,2,8,3,2021
2021-08-04,Sports,SPO_01,130,1052.25,0,,2,8,3,2021
2021-08-04,Sports,SPO_02,265,3217.46,0,,2,8,3,2021
2021-08-04,Sports,SPO_03,306,4953.68,0,,2,8,3,2021
2021-08-04,Sports,SPO_04,340,6880.11,0,,2,8,3,2021
2021-08-05,Clothing,CLO_01,257,2080.33,0,,3,8,3,2021
2021-08-05,Clothing,CLO_02,344,4176.86,0,,3,8,3,2021
2021-08-05,Clothing,CLO_03,578,9357.46,0,,3,8,3,2021
2021-08-05,Clothing,CLO_04,642,12991.97,0,,3,8,3,2021
2021-08-05,Electronics,ELE_01,151,1222.3,0,,3,8,3,2021
2021-08-05,Electronics,ELE_02,167,2027.72,0,,3,8,3,2021
2021-08-05,Electronics,ELE_03,261,4225.43,0,,3,8,3,2021
2021-08-05,Electronics,ELE_04,268,5423.44,0,,3,8,3,2021
2021-08-05,Food,FOO_01,398,3221.68,0,,3,8,3,2021
2021-08-05,Food,FOO_02,599,7273.07,0,,3,8,3,2021
2021-08-05,Food,FOO_03,848,13728.59,0,,3,8,3,2021
2021-08-05,Food,FOO_04,1008,20398.61,0,,3,8,3,2021
2021-08-05,Home,HOM_01,143,1157.54,0,,3,8,3,2021
2021-08-05,Home,HOM_02,236,2865.52,0,,3,8,3,2021
2021-08-05,Home,HOM_03,291,4711.11,0,,3,8,3,2021
2021-08-05,Home,HOM_04,367,7426.87,0,,3,8,3,2021
2021-08-05,Sports,SPO_01,181,1465.14,0,,3,8,3,2021
2021-08-05,Sports,SPO_02,288,3496.9,0,,3,8,3,2021
2021-08-05,Sports,SPO_03,357,5779.61,0,,3,8,3,2021
2021-08-05,Sports,SPO_04,407,8236.34,0,,3,8,3,2021
2021-08-06,Clothing,CLO_01,355,2873.77,0,,4,8,3,2021
2021-08-06,Clothing,CLO_02,451,5476.35,0,,4,8,3,2021
2021-08-06,Clothing,CLO_03,699,11316.98,0,,4,8,3,2021
2021-08-06,Clothing,CLO_04,568,11495.08,0,,4,8,3,2021
2021-08-06,Electronics,ELE_01,134,1084.75,0,,4,8,3,2021
2021-08-06,Electronics,ELE_02,218,2647.11,0,,4,8,3,2021
2021-08-06,Electronics,ELE_03,268,4338.99,0,,4,8,3,2021
2021-08-06,Electronics,ELE_04,448,9066.54,0,,4,8,3,2021
2021-08-06,Food,FOO_01,503,4071.85,0,,4,8,3,2021
2021-08-06,Food,FOO_02,700,8499.88,0,,4,8,3,2021
2021-08-06,Food,FOO_03,855,13842.66,0,,4,8,3,2021
2021-08-06,Food,FOO_04,954,19306.87,0,,4,8,3,2021
2021-08-06,Home,HOM_01,183,1481.41,0,,4,8,3,2021
2021-08-06,Home,HOM_02,237,2877.82,0,,4,8,3,2021
2021-08-06,Home,HOM_03,263,4258.03,0,,4,8,3,2021
2021-08-06,Home,HOM_04,363,7346.32,0,,4,8,3,2021
2021-08-06,Sports,SPO_01,202,1635.21,0,,4,8,3,2021
2021-08-06,Sports,SPO_02,359,4359.22,0,,4,8,3,2021
2021-08-06,Sports,SPO_03,293,4743.74,0,,4,8,3,2021
2021-08-06,Sports,SPO_04,728,14733.12,0,,4,8,3,2021
2021-08-07,Clothing,CLO_01,314,2542.01,0,,5,8,3,2021
2021-08-07,Clothing,CLO_02,557,6763.84,0,,5,8,3,2021
2021-08-07,Clothing,CLO_03,646,10459.47,0,,5,8,3,2021
2021-08-07,Clothing,CLO_04,928,18781.7,0,,5,8,3,2021
2021-08-07,Electronics,ELE_01,164,1327.67,0,,5,8,3,2021
2021-08-07,Electronics,ELE_02,222,2695.82,0,,5,8,3,2021
2021-08-07,Electronics,ELE_03,304,4922.1,0,,5,8,3,2021
2021-08-07,Electronics,ELE_04,424,8581.3,0,,5,8,3,2021
2021-08-07,Food,FOO_01,456,3691.58,0,,5,8,3,2021
2021-08-07,Food,FOO_02,680,8257.47,0,,5,8,3,2021
2021-08-07,Food,FOO_03,1011,16369.23,0,,5,8,3,2021
2021-08-07,Food,FOO_04,1251,25318.87,0,,5,8,3,2021
2021-08-07,Home,HOM_01,168,1360.05,0,,5,8,3,2021
2021-08-07,Home,HOM_02,301,3655.15,0,,5,8,3,2021
2021-08-07,Home,HOM_03,395,6395.49,0,,5,8,3,2021
2021-08-07,Home,HOM_04,731,14794.64,0,,5,8,3,2021
2021-08-07,Sports,SPO_01,235,1902.46,0,,5,8,3,2021
2021-08-07,Sports,SPO_02,288,3497.28,0,,5,8,3,2021
2021-08-07,Sports,SPO_03,612,9908.97,0,,5,8,3,2021
2021-08-07,Sports,SPO_04,723,14632.73,0,,5,8,3,2021
2021-08-08,Clothing,CLO_01,296,2396.42,0,,6,8,3,2021
2021-08-08,Clothing,CLO_02,521,6327.02,0,,6,8,3,2021
2021-08-08,Clothing,CLO_03,713,11544.9,0,,6,8,3,2021
2021-08-08,Clothing,CLO_04,809,16374.16,0,,6,8,3,2021
2021-08-08,Electronics,ELE_01,180,1457.28,0,,6,8,3,2021
2021-08-08,Electronics,ELE_02,220,2671.68,0,,6,8,3,2021
2021-08-08,Electronics,ELE_03,380,6152.96,0,,6,8,3,2021
2021-08-08,Electronics,ELE_04,563,11395.12,0,,6,8,3,2021
2021-08-08,Food,FOO_01,474,3837.5,0,,6,8,3,2021
2021-08-08,Food,FOO_02,731,8877.26,0,,6,8,3,2021
2021-08-08,Food,FOO_03,1003,16240.58,0,,6,8,3,2021
2021-08-08,Food,FOO_04,1136,22992.64,0,,6,8,3,2021
2021-08-08,Home,HOM_01,188,1522.05,0,,6,8,3,2021
2021-08-08,Home,HOM_02,295,3582.48,0,,6,8,3,2021
2021-08-08,Home,HOM_03,335,5424.32,0,,6,8,3,2021
2021-08-08,Home,HOM_04,542,10970.08,0,,6,8,3,2021
2021-08-08,Sports,SPO_01,269,2177.82,0,,6,8,3,2021
2021-08-08,Sports,SPO_02,389,4724.02,0,,6,8,3,2021
2021-08-08,Sports,SPO_03,686,11107.71,0,,6,8,3,2021
2021-08-08,Sports,SPO_04,522,10565.28,0,,6,8,3,2021
2021-08-09,Clothing,CLO_01,258,2088.88,0,,0,8,3,2021
2021-08-09,Clothing,CLO_02,410,4979.31,0,,0,8,3,2021
2021-08-09,Clothing,CLO_03,818,13245.77,0,,0,8,3,2021
2021-08-09,Clothing,CLO_04,674,13642.5,0,,0,8,3,2021
2021-08-09,Electronics,ELE_01,124,1003.96,0,,0,8,3,2021
2021-08-09,Electronics,ELE_02,193,2343.92,0,,0,8,3,2021
2021-08-09,Electronics,ELE_03,281,4550.2,0,,0,8,3,2021
2021-08-09,Electronics,ELE_04,365,7388.0,0,,0,8,3,2021
2021-08-09,Food,FOO_01,390,3157.61,0,,0,8,3,2021
2021-08-09,Food,FOO_02,696,8452.68,0,,0,8,3,2021
2021-08-09,Food,FOO_03,957,15496.58,0,,0,8,3,2021
2021-08-09,Food,FOO_04,1246,25220.41,0,,0,8,3,2021
2021-08-09,Home,HOM_01,177,1433.07,0,,0,8,3,2021
2021-08-09,Home,HOM_02,279,3388.36,0,,0,8,3,2021
2021-08-09,Home,HOM_03,397,6428.57,0,,0,8,3,2021
2021-08-09,Home,HOM_04,358,7246.31,0,,0,8,3,2021
2021-08-09,Sports,SPO_01,186,1505.94,0,,0,8,3,2021
2021-08-09,Sports,SPO_02,280,3400.5,0,,0,8,3,2021
2021-08-09,Sports,SPO_03,356,5764.66,0,,0,8,3,2021
2021-08-09,Sports,SPO_04,527,10667.06,0,,0,8,3,2021
2021-08-10,Clothing,CLO_01,248,2008.03,0,,1,8,3,2021
2021-08-10,Clothing,CLO_02,379,4603.07,0,,1,8,3,2021
2021-08-10,Clothing,CLO_03,513,8307.4,0,,1,8,3,2021
2021-08-10,Clothing,CLO_04,725,14675.59,0,,1,8,3,2021
2021-08-10,Electronics,ELE_01,182,1473.63,0,,1,8,3,2021
2021-08-10,Electronics,ELE_02,197,2392.63,0,,1,8,3,2021
2021-08-10,Electronics,ELE_03,224,3627.4,0,,1,8,3,2021
2021-08-10,Electronics,ELE_04,255,5161.76,0,,1,8,3,2021
2021-08-10,Food,FOO_01,411,3327.82,0,,1,8,3,2021
2021-08-10,Food,FOO_02,614,7457.22,0,,1,8,3,2021
2021-08-10,Food,FOO_03,770,12469.19,0,,1,8,3,2021
2021-08-10,Food,FOO_04,1114,22549.8,0,,1,8,3,2021
2021-08-10,Home,HOM_01,143,1157.85,0,,1,8,3,2021
2021-08-10,Home,HOM_02,194,2356.19,0,,1,8,3,2021
2021-08-10,Home,HOM_03,329,5327.74,0,,1,8,3,2021
2021-08-10,Home,HOM_04,350,7084.77,0,,1,8,3,2021
2021-08-10,Sports,SPO_01,203,1643.67,0,,1,8,3,2021
2021-08-10,Sports,SPO_02,361,4384.46,0,,1,8,3,2021
2021-08-10,Sports,SPO_03,300,4858.13,0,,1,8,3,2021
2021-08-10,Sports,SPO_04,400,8096.88,0,,1,8,3,2021
